exam_id,question_id,question_text,option_a,option_b,option_c,option_d,correct_option,timestamp,student_id,selected_option
ex_001,q_18,What was one of the main conclusions drawn from analyzing the graph showing the mean 'description_words' grouped by content type and main genre?,Movies always have longer descriptions than series.,Series use fewer words in the description than movies in general.,The musical genre has the longest descriptions.,There are no significant differences in description length between content types or genres.,b,2025-06-10 13:28:38,stu_010,
ex_001,q_18,What was one of the main conclusions drawn from analyzing the graph showing the mean 'description_words' grouped by content type and main genre?,Movies always have longer descriptions than series.,Series use fewer words in the description than movies in general.,The musical genre has the longest descriptions.,There are no significant differences in description length between content types or genres.,b,2025-06-10 13:29:13,stu_011,a
ex_001,q_18,What was one of the main conclusions drawn from analyzing the graph showing the mean 'description_words' grouped by content type and main genre?,Movies always have longer descriptions than series.,Series use fewer words in the description than movies in general.,The musical genre has the longest descriptions.,There are no significant differences in description length between content types or genres.,b,2025-06-10 13:29:22,stu_012,
ex_001,q_18,What was one of the main conclusions drawn from analyzing the graph showing the mean 'description_words' grouped by content type and main genre?,Movies always have longer descriptions than series.,Series use fewer words in the description than movies in general.,The musical genre has the longest descriptions.,There are no significant differences in description length between content types or genres.,b,2025-06-10 13:27:24,stu_013,c
ex_001,q_18,What was one of the main conclusions drawn from analyzing the graph showing the mean 'description_words' grouped by content type and main genre?,Movies always have longer descriptions than series.,Series use fewer words in the description than movies in general.,The musical genre has the longest descriptions.,There are no significant differences in description length between content types or genres.,b,2025-06-10 13:26:29,stu_014,d
ex_001,q_18,What was one of the main conclusions drawn from analyzing the graph showing the mean 'description_words' grouped by content type and main genre?,Movies always have longer descriptions than series.,Series use fewer words in the description than movies in general.,The musical genre has the longest descriptions.,There are no significant differences in description length between content types or genres.,b,2025-06-10 13:30:58,stu_015,d
ex_001,q_18,What was one of the main conclusions drawn from analyzing the graph showing the mean 'description_words' grouped by content type and main genre?,Movies always have longer descriptions than series.,Series use fewer words in the description than movies in general.,The musical genre has the longest descriptions.,There are no significant differences in description length between content types or genres.,b,2025-06-10 13:31:06,stu_016,b
ex_001,q_18,What was one of the main conclusions drawn from analyzing the graph showing the mean 'description_words' grouped by content type and main genre?,Movies always have longer descriptions than series.,Series use fewer words in the description than movies in general.,The musical genre has the longest descriptions.,There are no significant differences in description length between content types or genres.,b,2025-06-10 13:30:08,stu_017,c
ex_001,q_18,What was one of the main conclusions drawn from analyzing the graph showing the mean 'description_words' grouped by content type and main genre?,Movies always have longer descriptions than series.,Series use fewer words in the description than movies in general.,The musical genre has the longest descriptions.,There are no significant differences in description length between content types or genres.,b,2025-06-10 13:26:57,stu_018,d
ex_001,q_18,What was one of the main conclusions drawn from analyzing the graph showing the mean 'description_words' grouped by content type and main genre?,Movies always have longer descriptions than series.,Series use fewer words in the description than movies in general.,The musical genre has the longest descriptions.,There are no significant differences in description length between content types or genres.,b,2025-06-10 13:29:19,stu_019,a
ex_001,q_18,What was one of the main conclusions drawn from analyzing the graph showing the mean 'description_words' grouped by content type and main genre?,Movies always have longer descriptions than series.,Series use fewer words in the description than movies in general.,The musical genre has the longest descriptions.,There are no significant differences in description length between content types or genres.,b,2025-06-10 13:30:47,stu_020,b
ex_001,q_18,What was one of the main conclusions drawn from analyzing the graph showing the mean 'description_words' grouped by content type and main genre?,Movies always have longer descriptions than series.,Series use fewer words in the description than movies in general.,The musical genre has the longest descriptions.,There are no significant differences in description length between content types or genres.,b,2025-06-10 13:28:40,stu_021,d
ex_001,q_18,What was one of the main conclusions drawn from analyzing the graph showing the mean 'description_words' grouped by content type and main genre?,Movies always have longer descriptions than series.,Series use fewer words in the description than movies in general.,The musical genre has the longest descriptions.,There are no significant differences in description length between content types or genres.,b,2025-06-10 13:28:38,stu_022,a
ex_001,q_18,What was one of the main conclusions drawn from analyzing the graph showing the mean 'description_words' grouped by content type and main genre?,Movies always have longer descriptions than series.,Series use fewer words in the description than movies in general.,The musical genre has the longest descriptions.,There are no significant differences in description length between content types or genres.,b,2025-06-10 13:28:24,stu_023,c
ex_001,q_18,What was one of the main conclusions drawn from analyzing the graph showing the mean 'description_words' grouped by content type and main genre?,Movies always have longer descriptions than series.,Series use fewer words in the description than movies in general.,The musical genre has the longest descriptions.,There are no significant differences in description length between content types or genres.,b,2025-06-10 13:28:30,stu_024,c
ex_001,q_18,What was one of the main conclusions drawn from analyzing the graph showing the mean 'description_words' grouped by content type and main genre?,Movies always have longer descriptions than series.,Series use fewer words in the description than movies in general.,The musical genre has the longest descriptions.,There are no significant differences in description length between content types or genres.,b,2025-06-10 13:28:25,stu_025,d
ex_001,q_18,What was one of the main conclusions drawn from analyzing the graph showing the mean 'description_words' grouped by content type and main genre?,Movies always have longer descriptions than series.,Series use fewer words in the description than movies in general.,The musical genre has the longest descriptions.,There are no significant differences in description length between content types or genres.,b,2025-06-10 13:29:12,stu_026,c
ex_001,q_18,What was one of the main conclusions drawn from analyzing the graph showing the mean 'description_words' grouped by content type and main genre?,Movies always have longer descriptions than series.,Series use fewer words in the description than movies in general.,The musical genre has the longest descriptions.,There are no significant differences in description length between content types or genres.,b,2025-06-10 13:32:41,stu_027,b
ex_001,q_18,What was one of the main conclusions drawn from analyzing the graph showing the mean 'description_words' grouped by content type and main genre?,Movies always have longer descriptions than series.,Series use fewer words in the description than movies in general.,The musical genre has the longest descriptions.,There are no significant differences in description length between content types or genres.,b,2025-06-10 13:32:58,stu_028,c
ex_001,q_18,What was one of the main conclusions drawn from analyzing the graph showing the mean 'description_words' grouped by content type and main genre?,Movies always have longer descriptions than series.,Series use fewer words in the description than movies in general.,The musical genre has the longest descriptions.,There are no significant differences in description length between content types or genres.,b,2025-06-10 13:28:40,stu_029,a
ex_001,q_18,What was one of the main conclusions drawn from analyzing the graph showing the mean 'description_words' grouped by content type and main genre?,Movies always have longer descriptions than series.,Series use fewer words in the description than movies in general.,The musical genre has the longest descriptions.,There are no significant differences in description length between content types or genres.,b,2025-06-10 13:28:56,stu_030,a
ex_001,q_18,What was one of the main conclusions drawn from analyzing the graph showing the mean 'description_words' grouped by content type and main genre?,Movies always have longer descriptions than series.,Series use fewer words in the description than movies in general.,The musical genre has the longest descriptions.,There are no significant differences in description length between content types or genres.,b,2025-06-10 13:30:26,stu_031,d
ex_001,q_18,What was one of the main conclusions drawn from analyzing the graph showing the mean 'description_words' grouped by content type and main genre?,Movies always have longer descriptions than series.,Series use fewer words in the description than movies in general.,The musical genre has the longest descriptions.,There are no significant differences in description length between content types or genres.,b,2025-06-10 13:31:50,stu_032,c
ex_001,q_18,What was one of the main conclusions drawn from analyzing the graph showing the mean 'description_words' grouped by content type and main genre?,Movies always have longer descriptions than series.,Series use fewer words in the description than movies in general.,The musical genre has the longest descriptions.,There are no significant differences in description length between content types or genres.,b,2025-06-10 13:30:29,stu_033,b
ex_001,q_18,What was one of the main conclusions drawn from analyzing the graph showing the mean 'description_words' grouped by content type and main genre?,Movies always have longer descriptions than series.,Series use fewer words in the description than movies in general.,The musical genre has the longest descriptions.,There are no significant differences in description length between content types or genres.,b,2025-06-10 13:30:53,stu_034,a
ex_001,q_18,What was one of the main conclusions drawn from analyzing the graph showing the mean 'description_words' grouped by content type and main genre?,Movies always have longer descriptions than series.,Series use fewer words in the description than movies in general.,The musical genre has the longest descriptions.,There are no significant differences in description length between content types or genres.,b,2025-06-10 13:31:33,stu_035,a
ex_001,q_18,What was one of the main conclusions drawn from analyzing the graph showing the mean 'description_words' grouped by content type and main genre?,Movies always have longer descriptions than series.,Series use fewer words in the description than movies in general.,The musical genre has the longest descriptions.,There are no significant differences in description length between content types or genres.,b,2025-06-10 13:30:39,stu_036,b
ex_001,q_18,What was one of the main conclusions drawn from analyzing the graph showing the mean 'description_words' grouped by content type and main genre?,Movies always have longer descriptions than series.,Series use fewer words in the description than movies in general.,The musical genre has the longest descriptions.,There are no significant differences in description length between content types or genres.,b,2025-06-10 13:31:15,stu_037,
ex_001,q_18,What was one of the main conclusions drawn from analyzing the graph showing the mean 'description_words' grouped by content type and main genre?,Movies always have longer descriptions than series.,Series use fewer words in the description than movies in general.,The musical genre has the longest descriptions.,There are no significant differences in description length between content types or genres.,b,2025-06-10 13:34:02,stu_038,d
ex_001,q_18,What was one of the main conclusions drawn from analyzing the graph showing the mean 'description_words' grouped by content type and main genre?,Movies always have longer descriptions than series.,Series use fewer words in the description than movies in general.,The musical genre has the longest descriptions.,There are no significant differences in description length between content types or genres.,b,2025-06-10 13:34:14,stu_039,b
ex_001,q_18,What was one of the main conclusions drawn from analyzing the graph showing the mean 'description_words' grouped by content type and main genre?,Movies always have longer descriptions than series.,Series use fewer words in the description than movies in general.,The musical genre has the longest descriptions.,There are no significant differences in description length between content types or genres.,b,2025-06-10 13:34:40,stu_040,c
ex_001,q_18,What was one of the main conclusions drawn from analyzing the graph showing the mean 'description_words' grouped by content type and main genre?,Movies always have longer descriptions than series.,Series use fewer words in the description than movies in general.,The musical genre has the longest descriptions.,There are no significant differences in description length between content types or genres.,b,2025-06-10 13:33:54,stu_041,
ex_001,q_18,What was one of the main conclusions drawn from analyzing the graph showing the mean 'description_words' grouped by content type and main genre?,Movies always have longer descriptions than series.,Series use fewer words in the description than movies in general.,The musical genre has the longest descriptions.,There are no significant differences in description length between content types or genres.,b,2025-06-10 13:34:06,stu_042,a
ex_001,q_18,What was one of the main conclusions drawn from analyzing the graph showing the mean 'description_words' grouped by content type and main genre?,Movies always have longer descriptions than series.,Series use fewer words in the description than movies in general.,The musical genre has the longest descriptions.,There are no significant differences in description length between content types or genres.,b,2025-06-10 13:33:20,stu_043,
ex_001,q_18,What was one of the main conclusions drawn from analyzing the graph showing the mean 'description_words' grouped by content type and main genre?,Movies always have longer descriptions than series.,Series use fewer words in the description than movies in general.,The musical genre has the longest descriptions.,There are no significant differences in description length between content types or genres.,b,2025-06-10 13:32:34,stu_044,c
ex_001,q_18,What was one of the main conclusions drawn from analyzing the graph showing the mean 'description_words' grouped by content type and main genre?,Movies always have longer descriptions than series.,Series use fewer words in the description than movies in general.,The musical genre has the longest descriptions.,There are no significant differences in description length between content types or genres.,b,2025-06-10 13:32:42,stu_045,
ex_001,q_18,What was one of the main conclusions drawn from analyzing the graph showing the mean 'description_words' grouped by content type and main genre?,Movies always have longer descriptions than series.,Series use fewer words in the description than movies in general.,The musical genre has the longest descriptions.,There are no significant differences in description length between content types or genres.,b,2025-06-10 13:35:42,stu_046,
ex_001,q_18,What was one of the main conclusions drawn from analyzing the graph showing the mean 'description_words' grouped by content type and main genre?,Movies always have longer descriptions than series.,Series use fewer words in the description than movies in general.,The musical genre has the longest descriptions.,There are no significant differences in description length between content types or genres.,b,2025-06-10 13:32:36,stu_047,b
ex_001,q_18,What was one of the main conclusions drawn from analyzing the graph showing the mean 'description_words' grouped by content type and main genre?,Movies always have longer descriptions than series.,Series use fewer words in the description than movies in general.,The musical genre has the longest descriptions.,There are no significant differences in description length between content types or genres.,b,2025-06-10 13:36:05,stu_048,c
ex_001,q_18,What was one of the main conclusions drawn from analyzing the graph showing the mean 'description_words' grouped by content type and main genre?,Movies always have longer descriptions than series.,Series use fewer words in the description than movies in general.,The musical genre has the longest descriptions.,There are no significant differences in description length between content types or genres.,b,2025-06-10 13:34:15,stu_049,d
ex_001,q_18,What was one of the main conclusions drawn from analyzing the graph showing the mean 'description_words' grouped by content type and main genre?,Movies always have longer descriptions than series.,Series use fewer words in the description than movies in general.,The musical genre has the longest descriptions.,There are no significant differences in description length between content types or genres.,b,2025-06-10 13:36:30,stu_050,c
ex_001,q_19,"Besides the normality of residuals, what is another key assumption commonly required for a valid ANOVA analysis?",Multicollinearity between factors,Homogeneity of variances (variances of groups should be approximately equal),That the dependent variable is categorical,That the data does not contain null values,b,2025-06-10 13:28:01,stu_001,d
ex_001,q_19,"Besides the normality of residuals, what is another key assumption commonly required for a valid ANOVA analysis?",Multicollinearity between factors,Homogeneity of variances (variances of groups should be approximately equal),That the dependent variable is categorical,That the data does not contain null values,b,2025-06-10 13:25:22,stu_002,a
ex_001,q_19,"Besides the normality of residuals, what is another key assumption commonly required for a valid ANOVA analysis?",Multicollinearity between factors,Homogeneity of variances (variances of groups should be approximately equal),That the dependent variable is categorical,That the data does not contain null values,b,2025-06-10 13:28:10,stu_003,
ex_001,q_19,"Besides the normality of residuals, what is another key assumption commonly required for a valid ANOVA analysis?",Multicollinearity between factors,Homogeneity of variances (variances of groups should be approximately equal),That the dependent variable is categorical,That the data does not contain null values,b,2025-06-10 13:25:05,stu_004,b
ex_001,q_19,"Besides the normality of residuals, what is another key assumption commonly required for a valid ANOVA analysis?",Multicollinearity between factors,Homogeneity of variances (variances of groups should be approximately equal),That the dependent variable is categorical,That the data does not contain null values,b,2025-06-10 13:28:53,stu_005,b
ex_001,q_19,"Besides the normality of residuals, what is another key assumption commonly required for a valid ANOVA analysis?",Multicollinearity between factors,Homogeneity of variances (variances of groups should be approximately equal),That the dependent variable is categorical,That the data does not contain null values,b,2025-06-10 13:26:37,stu_006,b
ex_001,q_19,"Besides the normality of residuals, what is another key assumption commonly required for a valid ANOVA analysis?",Multicollinearity between factors,Homogeneity of variances (variances of groups should be approximately equal),That the dependent variable is categorical,That the data does not contain null values,b,2025-06-10 13:24:51,stu_007,c
ex_001,q_19,"Besides the normality of residuals, what is another key assumption commonly required for a valid ANOVA analysis?",Multicollinearity between factors,Homogeneity of variances (variances of groups should be approximately equal),That the dependent variable is categorical,That the data does not contain null values,b,2025-06-10 13:25:20,stu_008,d
ex_001,q_19,"Besides the normality of residuals, what is another key assumption commonly required for a valid ANOVA analysis?",Multicollinearity between factors,Homogeneity of variances (variances of groups should be approximately equal),That the dependent variable is categorical,That the data does not contain null values,b,2025-06-10 13:26:46,stu_009,
ex_001,q_19,"Besides the normality of residuals, what is another key assumption commonly required for a valid ANOVA analysis?",Multicollinearity between factors,Homogeneity of variances (variances of groups should be approximately equal),That the dependent variable is categorical,That the data does not contain null values,b,2025-06-10 13:29:13,stu_010,
ex_001,q_19,"Besides the normality of residuals, what is another key assumption commonly required for a valid ANOVA analysis?",Multicollinearity between factors,Homogeneity of variances (variances of groups should be approximately equal),That the dependent variable is categorical,That the data does not contain null values,b,2025-06-10 13:27:39,stu_011,b
ex_001,q_19,"Besides the normality of residuals, what is another key assumption commonly required for a valid ANOVA analysis?",Multicollinearity between factors,Homogeneity of variances (variances of groups should be approximately equal),That the dependent variable is categorical,That the data does not contain null values,b,2025-06-10 13:30:04,stu_012,
ex_001,q_19,"Besides the normality of residuals, what is another key assumption commonly required for a valid ANOVA analysis?",Multicollinearity between factors,Homogeneity of variances (variances of groups should be approximately equal),That the dependent variable is categorical,That the data does not contain null values,b,2025-06-10 13:27:50,stu_013,d
ex_001,q_19,"Besides the normality of residuals, what is another key assumption commonly required for a valid ANOVA analysis?",Multicollinearity between factors,Homogeneity of variances (variances of groups should be approximately equal),That the dependent variable is categorical,That the data does not contain null values,b,2025-06-10 13:29:52,stu_014,d
ex_001,q_19,"Besides the normality of residuals, what is another key assumption commonly required for a valid ANOVA analysis?",Multicollinearity between factors,Homogeneity of variances (variances of groups should be approximately equal),That the dependent variable is categorical,That the data does not contain null values,b,2025-06-10 13:31:01,stu_015,b
ex_001,q_19,"Besides the normality of residuals, what is another key assumption commonly required for a valid ANOVA analysis?",Multicollinearity between factors,Homogeneity of variances (variances of groups should be approximately equal),That the dependent variable is categorical,That the data does not contain null values,b,2025-06-10 13:26:47,stu_016,d
ex_001,q_19,"Besides the normality of residuals, what is another key assumption commonly required for a valid ANOVA analysis?",Multicollinearity between factors,Homogeneity of variances (variances of groups should be approximately equal),That the dependent variable is categorical,That the data does not contain null values,b,2025-06-10 13:26:45,stu_017,a
ex_001,q_19,"Besides the normality of residuals, what is another key assumption commonly required for a valid ANOVA analysis?",Multicollinearity between factors,Homogeneity of variances (variances of groups should be approximately equal),That the dependent variable is categorical,That the data does not contain null values,b,2025-06-10 13:31:28,stu_018,
ex_001,q_19,"Besides the normality of residuals, what is another key assumption commonly required for a valid ANOVA analysis?",Multicollinearity between factors,Homogeneity of variances (variances of groups should be approximately equal),That the dependent variable is categorical,That the data does not contain null values,b,2025-06-10 13:31:29,stu_019,c
ex_001,q_19,"Besides the normality of residuals, what is another key assumption commonly required for a valid ANOVA analysis?",Multicollinearity between factors,Homogeneity of variances (variances of groups should be approximately equal),That the dependent variable is categorical,That the data does not contain null values,b,2025-06-10 13:28:45,stu_020,b
ex_001,q_19,"Besides the normality of residuals, what is another key assumption commonly required for a valid ANOVA analysis?",Multicollinearity between factors,Homogeneity of variances (variances of groups should be approximately equal),That the dependent variable is categorical,That the data does not contain null values,b,2025-06-10 13:31:40,stu_021,a
ex_001,q_19,"Besides the normality of residuals, what is another key assumption commonly required for a valid ANOVA analysis?",Multicollinearity between factors,Homogeneity of variances (variances of groups should be approximately equal),That the dependent variable is categorical,That the data does not contain null values,b,2025-06-10 13:29:27,stu_022,b
ex_001,q_19,"Besides the normality of residuals, what is another key assumption commonly required for a valid ANOVA analysis?",Multicollinearity between factors,Homogeneity of variances (variances of groups should be approximately equal),That the dependent variable is categorical,That the data does not contain null values,b,2025-06-10 13:31:25,stu_023,c
ex_001,q_19,"Besides the normality of residuals, what is another key assumption commonly required for a valid ANOVA analysis?",Multicollinearity between factors,Homogeneity of variances (variances of groups should be approximately equal),That the dependent variable is categorical,That the data does not contain null values,b,2025-06-10 13:28:37,stu_024,a
ex_001,q_19,"Besides the normality of residuals, what is another key assumption commonly required for a valid ANOVA analysis?",Multicollinearity between factors,Homogeneity of variances (variances of groups should be approximately equal),That the dependent variable is categorical,That the data does not contain null values,b,2025-06-10 13:30:10,stu_025,d
ex_001,q_19,"Besides the normality of residuals, what is another key assumption commonly required for a valid ANOVA analysis?",Multicollinearity between factors,Homogeneity of variances (variances of groups should be approximately equal),That the dependent variable is categorical,That the data does not contain null values,b,2025-06-10 13:32:06,stu_026,c
ex_001,q_19,"Besides the normality of residuals, what is another key assumption commonly required for a valid ANOVA analysis?",Multicollinearity between factors,Homogeneity of variances (variances of groups should be approximately equal),That the dependent variable is categorical,That the data does not contain null values,b,2025-06-10 13:28:11,stu_027,c
ex_001,q_19,"Besides the normality of residuals, what is another key assumption commonly required for a valid ANOVA analysis?",Multicollinearity between factors,Homogeneity of variances (variances of groups should be approximately equal),That the dependent variable is categorical,That the data does not contain null values,b,2025-06-10 13:28:21,stu_028,d
ex_001,q_19,"Besides the normality of residuals, what is another key assumption commonly required for a valid ANOVA analysis?",Multicollinearity between factors,Homogeneity of variances (variances of groups should be approximately equal),That the dependent variable is categorical,That the data does not contain null values,b,2025-06-10 13:29:21,stu_029,
ex_001,q_19,"Besides the normality of residuals, what is another key assumption commonly required for a valid ANOVA analysis?",Multicollinearity between factors,Homogeneity of variances (variances of groups should be approximately equal),That the dependent variable is categorical,That the data does not contain null values,b,2025-06-10 13:28:58,stu_030,d
ex_001,q_19,"Besides the normality of residuals, what is another key assumption commonly required for a valid ANOVA analysis?",Multicollinearity between factors,Homogeneity of variances (variances of groups should be approximately equal),That the dependent variable is categorical,That the data does not contain null values,b,2025-06-10 13:31:36,stu_031,c
ex_001,q_19,"Besides the normality of residuals, what is another key assumption commonly required for a valid ANOVA analysis?",Multicollinearity between factors,Homogeneity of variances (variances of groups should be approximately equal),That the dependent variable is categorical,That the data does not contain null values,b,2025-06-10 13:33:56,stu_032,
ex_001,q_19,"Besides the normality of residuals, what is another key assumption commonly required for a valid ANOVA analysis?",Multicollinearity between factors,Homogeneity of variances (variances of groups should be approximately equal),That the dependent variable is categorical,That the data does not contain null values,b,2025-06-10 13:29:20,stu_033,a
ex_001,q_19,"Besides the normality of residuals, what is another key assumption commonly required for a valid ANOVA analysis?",Multicollinearity between factors,Homogeneity of variances (variances of groups should be approximately equal),That the dependent variable is categorical,That the data does not contain null values,b,2025-06-10 13:30:08,stu_034,a
ex_001,q_19,"Besides the normality of residuals, what is another key assumption commonly required for a valid ANOVA analysis?",Multicollinearity between factors,Homogeneity of variances (variances of groups should be approximately equal),That the dependent variable is categorical,That the data does not contain null values,b,2025-06-10 13:33:09,stu_035,
ex_001,q_19,"Besides the normality of residuals, what is another key assumption commonly required for a valid ANOVA analysis?",Multicollinearity between factors,Homogeneity of variances (variances of groups should be approximately equal),That the dependent variable is categorical,That the data does not contain null values,b,2025-06-10 13:33:39,stu_036,a
ex_001,q_19,"Besides the normality of residuals, what is another key assumption commonly required for a valid ANOVA analysis?",Multicollinearity between factors,Homogeneity of variances (variances of groups should be approximately equal),That the dependent variable is categorical,That the data does not contain null values,b,2025-06-10 13:31:16,stu_037,a
ex_001,q_19,"Besides the normality of residuals, what is another key assumption commonly required for a valid ANOVA analysis?",Multicollinearity between factors,Homogeneity of variances (variances of groups should be approximately equal),That the dependent variable is categorical,That the data does not contain null values,b,2025-06-10 13:31:46,stu_038,c
ex_001,q_19,"Besides the normality of residuals, what is another key assumption commonly required for a valid ANOVA analysis?",Multicollinearity between factors,Homogeneity of variances (variances of groups should be approximately equal),That the dependent variable is categorical,That the data does not contain null values,b,2025-06-10 13:31:15,stu_039,b
ex_001,q_19,"Besides the normality of residuals, what is another key assumption commonly required for a valid ANOVA analysis?",Multicollinearity between factors,Homogeneity of variances (variances of groups should be approximately equal),That the dependent variable is categorical,That the data does not contain null values,b,2025-06-10 13:30:47,stu_040,
ex_001,q_19,"Besides the normality of residuals, what is another key assumption commonly required for a valid ANOVA analysis?",Multicollinearity between factors,Homogeneity of variances (variances of groups should be approximately equal),That the dependent variable is categorical,That the data does not contain null values,b,2025-06-10 13:34:40,stu_041,b
ex_001,q_19,"Besides the normality of residuals, what is another key assumption commonly required for a valid ANOVA analysis?",Multicollinearity between factors,Homogeneity of variances (variances of groups should be approximately equal),That the dependent variable is categorical,That the data does not contain null values,b,2025-06-10 13:34:34,stu_042,a
ex_001,q_19,"Besides the normality of residuals, what is another key assumption commonly required for a valid ANOVA analysis?",Multicollinearity between factors,Homogeneity of variances (variances of groups should be approximately equal),That the dependent variable is categorical,That the data does not contain null values,b,2025-06-10 13:32:34,stu_043,c
ex_001,q_19,"Besides the normality of residuals, what is another key assumption commonly required for a valid ANOVA analysis?",Multicollinearity between factors,Homogeneity of variances (variances of groups should be approximately equal),That the dependent variable is categorical,That the data does not contain null values,b,2025-06-10 13:33:04,stu_044,c
ex_001,q_19,"Besides the normality of residuals, what is another key assumption commonly required for a valid ANOVA analysis?",Multicollinearity between factors,Homogeneity of variances (variances of groups should be approximately equal),That the dependent variable is categorical,That the data does not contain null values,b,2025-06-10 13:31:26,stu_045,d
ex_001,q_19,"Besides the normality of residuals, what is another key assumption commonly required for a valid ANOVA analysis?",Multicollinearity between factors,Homogeneity of variances (variances of groups should be approximately equal),That the dependent variable is categorical,That the data does not contain null values,b,2025-06-10 13:35:03,stu_046,c
ex_001,q_19,"Besides the normality of residuals, what is another key assumption commonly required for a valid ANOVA analysis?",Multicollinearity between factors,Homogeneity of variances (variances of groups should be approximately equal),That the dependent variable is categorical,That the data does not contain null values,b,2025-06-10 13:36:01,stu_047,c
ex_001,q_19,"Besides the normality of residuals, what is another key assumption commonly required for a valid ANOVA analysis?",Multicollinearity between factors,Homogeneity of variances (variances of groups should be approximately equal),That the dependent variable is categorical,That the data does not contain null values,b,2025-06-10 13:33:12,stu_048,a
ex_001,q_19,"Besides the normality of residuals, what is another key assumption commonly required for a valid ANOVA analysis?",Multicollinearity between factors,Homogeneity of variances (variances of groups should be approximately equal),That the dependent variable is categorical,That the data does not contain null values,b,2025-06-10 13:32:11,stu_049,a
ex_001,q_19,"Besides the normality of residuals, what is another key assumption commonly required for a valid ANOVA analysis?",Multicollinearity between factors,Homogeneity of variances (variances of groups should be approximately equal),That the dependent variable is categorical,That the data does not contain null values,b,2025-06-10 13:34:57,stu_050,
ex_001,q_20,"If a multifactorial ANOVA analysis shows that the *interacción* between two factors is statistically significant, what does this primarily imply?",That only the main effects of the factors are important.,That the effect of one factor on the response variable depends on the level of the other factor.,That none of the factors have a significant individual effect.,That factors should be removed from the analysis.,b,2025-06-10 13:26:35,stu_001,b
ex_001,q_20,"If a multifactorial ANOVA analysis shows that the *interacción* between two factors is statistically significant, what does this primarily imply?",That only the main effects of the factors are important.,That the effect of one factor on the response variable depends on the level of the other factor.,That none of the factors have a significant individual effect.,That factors should be removed from the analysis.,b,2025-06-10 13:25:53,stu_002,
ex_001,q_20,"If a multifactorial ANOVA analysis shows that the *interacción* between two factors is statistically significant, what does this primarily imply?",That only the main effects of the factors are important.,That the effect of one factor on the response variable depends on the level of the other factor.,That none of the factors have a significant individual effect.,That factors should be removed from the analysis.,b,2025-06-10 13:25:01,stu_003,b
ex_001,q_20,"If a multifactorial ANOVA analysis shows that the *interacción* between two factors is statistically significant, what does this primarily imply?",That only the main effects of the factors are important.,That the effect of one factor on the response variable depends on the level of the other factor.,That none of the factors have a significant individual effect.,That factors should be removed from the analysis.,b,2025-06-10 13:26:05,stu_004,
ex_001,q_20,"If a multifactorial ANOVA analysis shows that the *interacción* between two factors is statistically significant, what does this primarily imply?",That only the main effects of the factors are important.,That the effect of one factor on the response variable depends on the level of the other factor.,That none of the factors have a significant individual effect.,That factors should be removed from the analysis.,b,2025-06-10 13:27:50,stu_005,
ex_001,q_20,"If a multifactorial ANOVA analysis shows that the *interacción* between two factors is statistically significant, what does this primarily imply?",That only the main effects of the factors are important.,That the effect of one factor on the response variable depends on the level of the other factor.,That none of the factors have a significant individual effect.,That factors should be removed from the analysis.,b,2025-06-10 13:25:55,stu_006,
ex_001,q_20,"If a multifactorial ANOVA analysis shows that the *interacción* between two factors is statistically significant, what does this primarily imply?",That only the main effects of the factors are important.,That the effect of one factor on the response variable depends on the level of the other factor.,That none of the factors have a significant individual effect.,That factors should be removed from the analysis.,b,2025-06-10 13:24:53,stu_007,d
ex_001,q_20,"If a multifactorial ANOVA analysis shows that the *interacción* between two factors is statistically significant, what does this primarily imply?",That only the main effects of the factors are important.,That the effect of one factor on the response variable depends on the level of the other factor.,That none of the factors have a significant individual effect.,That factors should be removed from the analysis.,b,2025-06-10 13:29:30,stu_008,d
ex_001,q_20,"If a multifactorial ANOVA analysis shows that the *interacción* between two factors is statistically significant, what does this primarily imply?",That only the main effects of the factors are important.,That the effect of one factor on the response variable depends on the level of the other factor.,That none of the factors have a significant individual effect.,That factors should be removed from the analysis.,b,2025-06-10 13:27:54,stu_009,a
ex_001,q_20,"If a multifactorial ANOVA analysis shows that the *interacción* between two factors is statistically significant, what does this primarily imply?",That only the main effects of the factors are important.,That the effect of one factor on the response variable depends on the level of the other factor.,That none of the factors have a significant individual effect.,That factors should be removed from the analysis.,b,2025-06-10 13:29:50,stu_010,d
ex_001,q_20,"If a multifactorial ANOVA analysis shows that the *interacción* between two factors is statistically significant, what does this primarily imply?",That only the main effects of the factors are important.,That the effect of one factor on the response variable depends on the level of the other factor.,That none of the factors have a significant individual effect.,That factors should be removed from the analysis.,b,2025-06-10 13:26:20,stu_011,
ex_001,q_20,"If a multifactorial ANOVA analysis shows that the *interacción* between two factors is statistically significant, what does this primarily imply?",That only the main effects of the factors are important.,That the effect of one factor on the response variable depends on the level of the other factor.,That none of the factors have a significant individual effect.,That factors should be removed from the analysis.,b,2025-06-10 13:29:03,stu_012,
ex_001,q_20,"If a multifactorial ANOVA analysis shows that the *interacción* between two factors is statistically significant, what does this primarily imply?",That only the main effects of the factors are important.,That the effect of one factor on the response variable depends on the level of the other factor.,That none of the factors have a significant individual effect.,That factors should be removed from the analysis.,b,2025-06-10 13:27:14,stu_013,c
